subject_uri,subject_name,nodeid,browseName,label,synonyms,entity_types
https://saref.etsi.org/saref4ener/hasActiveDurationMin,hasActiveDurationMin,<None>,<None>,has_active_duration_min,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasActiveDurationSumMax,hasActiveDurationSumMax,<None>,<None>,has_active_duration_sum_max,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasActiveDurationSumMin,hasActiveDurationSumMin,<None>,<None>,has_active_duration_sum_min,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasCreationTime,hasCreationTime,<None>,<None>,has_creation_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasDefaultDuration,hasDefaultDuration,<None>,<None>,has_default_duration,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasDurationMin,hasDurationMin,<None>,<None>,duration_minimum,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasDurationUncertainty,hasDurationUncertainty,<None>,<None>,Duration_uncertainty,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasEarliestStartTime,hasEarliestStartTime,<None>,<None>,has_earliest_start_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasEndTime,hasEndTime,<None>,<None>,end_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasExecutionTime,hasExecutionTime,<None>,<None>,has_execution_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasFailsafeDuration,hasFailsafeDuration,<None>,<None>,has_failsafe_duration,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasIndex,hasIndex,<None>,<None>,has_index,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasInterruptionEndTime,hasInterruptionEndTime,<None>,<None>,has_end_time_Interruption,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasInterruptionStartTime,hasInterruptionStartTime,<None>,<None>,Has_Interruption_Start_Time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasLatestEndTime,hasLatestEndTime,<None>,<None>,has_latest_end_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasLowerAveragePower,hasLowerAveragePower,<None>,<None>,has_lower_average_power,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasManufacturerNodeIdentification,hasManufacturerNodeIdentification,<None>,<None>,has_manufacturer_node_identification,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasMaxDuration,hasMaxDuration,<None>,<None>,has_max_duration,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasMaxPauseBefore,hasMaxPauseBefore,<None>,<None>,max_pause_before,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasMinDuration,hasMinDuration,<None>,<None>,has_min_duration,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasOperationModeFactor,hasOperationModeFactor,<None>,<None>,Has_Operation_Mode_Factor,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasPauseDurationMax,hasPauseDurationMax,<None>,<None>,has_pause_duration_max,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasPauseDurationMin,hasPauseDurationMin,<None>,<None>,has_pause_duration_min,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasPowerLimitDuration,hasPowerLimitDuration,<None>,<None>,has_power_limit_duration,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasQuantile,hasQuantile,<None>,<None>,has_quantile,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasRemainingPauseTime,hasRemainingPauseTime,<None>,<None>,has_remaining_pause_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasRemainingSlotTime,hasRemainingSlotTime,<None>,<None>,has_remaining_slot_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasStandardDeviation,hasStandardDeviation,<None>,<None>,has_standard_deviation,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasStartTime,hasStartTime,<None>,<None>,has_start_time,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasTaskIdentifier,hasTaskIdentifier,<None>,<None>,has_task_identifier,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasTemporalResolution,hasTemporalResolution,<None>,<None>,has_temporal_resolution,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasTransitionCosts,hasTransitionCosts,<None>,<None>,has_transition_costs,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasTransitionDuration,hasTransitionDuration,<None>,<None>,Transition_Duration,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasTransitionTimestamp,hasTransitionTimestamp,<None>,<None>,transition_Timestamp,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasUpdateRate,hasUpdateRate,<None>,<None>,has_update_rate,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasUpperAveragePower,hasUpperAveragePower,<None>,<None>,has_upper_average_power,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasValue,hasValue,<None>,<None>,has_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isActive,isActive,<None>,<None>,is_active,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isChangeable,isChangeable,<None>,<None>,is_changeable,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isFinishedAt,isFinishedAt,<None>,<None>,is_finished_at,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isInterruptible,isInterruptible,<None>,<None>,is_interruptible,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isObligatory,isObligatory,<None>,<None>,is_obligatory,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isPausable,isPausable,<None>,<None>,is_pausable,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isStoppable,isStoppable,<None>,<None>,is_stoppable,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/isWritable,isWritable,<None>,<None>,is_writable,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/maxCyclesPerDay,maxCyclesPerDay,<None>,<None>,max_cycles_per_day,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/nodeRemoteControllable,nodeRemoteControllable,<None>,<None>,node_remote_controllable,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/optionalSlot,optionalSlot,<None>,<None>,optional_slot,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/progress,progress,<None>,<None>,progress,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/repetitionsTotal,repetitionsTotal,<None>,<None>,repetition_total,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/requiresUpdate,requiresUpdate,<None>,<None>,requiresUpdate,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/sequenceRemoteControllable,sequenceRemoteControllable,<None>,<None>,sequence_remote_controllable,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/serialNumber,serialNumber,<None>,<None>,serial_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/slotActivated,slotActivated,<None>,<None>,slot_activated,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/slotNumber,slotNumber,<None>,<None>,slot_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/softwareRevision,softwareRevision,<None>,<None>,software_revision,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/supportsReselection,supportsReselection,<None>,<None>,supports_reselection,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/supportsSingleSlotSchedulingOnly,supportsSingleSlotSchedulingOnly,<None>,<None>,supports_single_slot_scheduling_only,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/totalSequencesCountMax,totalSequencesCountMax,<None>,<None>,total_sequences_count_max,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/vendorCode,vendorCode,<None>,<None>,vendor_code,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/vendorName,vendorName,<None>,<None>,vendor_name,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasCertificate,hasCertificate,<None>,<None>,has_certificate,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasGTIN12IDValue,hasGTIN12IDValue,<None>,<None>,has_GTIN12ID_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasGTIN13IDValue,hasGTIN13IDValue,<None>,<None>,has_GTIN13ID_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasGTIN14IDValue,hasGTIN14IDValue,<None>,<None>,has_GTIN14ID_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasGTIN8IDValue,hasGTIN8IDValue,<None>,<None>,has_GTIN8ID_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasIRDIValue,hasIRDIValue,<None>,<None>,has_IRDI_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasModelNumber,hasModelNumber,<None>,<None>,has_model_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasSerialNumber,hasSerialNumber,<None>,<None>,has_serial_number,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasUUIDValue,hasUUIDValue,<None>,<None>,has_UUID_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://w3id.org/saref/hasManufacturer,hasManufacturer,<None>,<None>,has_manufacturer,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://w3id.org/saref/hasModel,hasModel,<None>,<None>,has_model,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/core/hasIdentifier,hasIdentifier,<None>,<None>,has_identifier,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4inma/hasIDValue,hasIDValue,<None>,<None>,has_identifier_value,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/core/hasTimestamp,hasTimestamp,<None>,<None>,has_timestamp,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/hasDuration,hasDuration,<None>,<None>,duration_in_xsd_,<None>,http://www.w3.org/2002/07/owl/DatatypeProperty
https://saref.etsi.org/saref4ener/Aborted,Aborted,<None>,<None>,Aborted,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; https://saref.etsi.org/saref4ener/PowerSequenceStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/AbsoluteCost,AbsoluteCost,<None>,<None>,Absolute_cost,<None>,https://saref.etsi.org/saref4ener/IncentiveType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Accepted,Accepted,<None>,<None>,Accepted,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Average,Average,<None>,<None>,Average,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/BaseLine,BaseLine,<None>,<None>,Baseline,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/CO2Emission,CO2Emission,<None>,<None>,CO2_Emission,<None>,https://saref.etsi.org/saref4ener/IncentiveType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Committed,Committed,<None>,<None>,Committed,<None>,https://saref.etsi.org/saref4ener/ScopeType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Completed,Completed,<None>,<None>,Completed,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Consumption,Consumption,<None>,<None>,Consumption,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Defer,Defer,<None>,<None>,Defer,<None>,https://saref.etsi.org/saref4ener/PowerEnvelopeConsequenceType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Downflex,Downflex,<None>,<None>,Downflex,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EnergyConsumer,EnergyConsumer,<None>,<None>,Energy_Consumer,<None>,https://saref.etsi.org/saref4ener/RoleType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EnergyProducer,EnergyProducer,<None>,<None>,Energy_Producer,<None>,https://saref.etsi.org/saref4ener/RoleType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EnergyStorage,EnergyStorage,<None>,<None>,Energy_Storage,<None>,https://saref.etsi.org/saref4ener/RoleType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Inactive,Inactive,<None>,<None>,Inactive,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Invalid,Invalid,<None>,<None>,Invalid,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/LowerLimit,LowerLimit,<None>,<None>,Lower_Limit,<None>,https://saref.etsi.org/saref4ener/PowerEnvelopeLimitType; https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Maximum,Maximum,<None>,<None>,Maximum,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Minimum,Minimum,<None>,<None>,Minimum,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/New,New,<None>,<None>,New,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Paused,Paused,<None>,<None>,Paused,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Pending,Pending,<None>,<None>,Pending,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Preliminary,Preliminary,<None>,<None>,Preliminary,<None>,https://saref.etsi.org/saref4ener/ScopeType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Production,Production,<None>,<None>,Production,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Rejected,Rejected,<None>,<None>,Rejected,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/RelativeCost,RelativeCost,<None>,<None>,Relative_cost,<None>,https://saref.etsi.org/saref4ener/IncentiveType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/RenewableEnergyPercentage,RenewableEnergyPercentage,<None>,<None>,Renewable_energy_percentage,<None>,https://saref.etsi.org/saref4ener/IncentiveType; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Revoked,Revoked,<None>,<None>,Revoked,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Running,Running,<None>,<None>,Running,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Scheduled,Scheduled,<None>,<None>,Scheduled,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/ScheduledPaused,ScheduledPaused,<None>,<None>,Scheduled_paused,<None>,https://saref.etsi.org/saref4ener/PowerSequenceState; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/SetPoint,SetPoint,<None>,<None>,Setpoint,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Skewness,Skewness,<None>,<None>,Skewness,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Started,Started,<None>,<None>,Started,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Succeeded,Succeeded,<None>,<None>,Succeeded,<None>,https://saref.etsi.org/saref4ener/InstructionStatus; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Upflex,Upflex,<None>,<None>,Upflex,<None>,https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/UpperLimit,UpperLimit,<None>,<None>,Upper_Limit,<None>,https://saref.etsi.org/saref4ener/PowerEnvelopeLimitType; https://saref.etsi.org/saref4ener/Usage; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Vanish,Vanish,<None>,<None>,Vanish,<None>,https://saref.etsi.org/saref4ener/PowerEnvelopeConsequenceType; http://www.w3.org/2002/07/owl/NamedIndividual
https://w3id.org/saref/Start,Start,<None>,<None>,Start,<None>,https://w3id.org/saref/StartCommand; http://www.w3.org/2002/07/owl/NamedIndividual
https://w3id.org/saref/TempSensInst,TempSensInst,<None>,<None>,TempSensInst,<None>,https://w3id.org/saref/TemperatureSensor; http://www.w3.org/2002/07/owl/NamedIndividual
https://w3id.org/saref/Read_Temp,Read_Temp,<None>,<None>,Read_Temp,<None>,https://w3id.org/saref/Service; http://www.w3.org/2002/07/owl/NamedIndividual
https://www.linkedin.com/in/ana%C3%AFs-walle-050baa159/,anaïs-walle-050baa159,<None>,<None>,Anais_Walle,<None>,http://www.w3.org/2002/07/owl/NamedIndividual
https://www.linkedin.com/in/george-hallak-368301157/,george-hallak-368301157,<None>,<None>,George_Hallak,<None>,http://www.w3.org/2002/07/owl/NamedIndividual
https://www.linkedin.com/in/georgjung/,georgjung,<None>,<None>,Georg_Jung,<None>,http://www.w3.org/2002/07/owl/NamedIndividual
https://www.linkedin.com/in/josef-baumeister-a221422/,josef-baumeister-a221422,<None>,<None>,Josef_Baumeister,<None>,http://www.w3.org/2002/07/owl/NamedIndividual
https://www.linkedin.com/in/wilco-wijbrandi-3994ab4b/,wilco-wijbrandi-3994ab4b,<None>,<None>,Wilco_Wijbrandi,<None>,http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Emergency,Emergency,<None>,<None>,Emergency,<None>,https://saref.etsi.org/saref4ener/EventActionProduce; https://saref.etsi.org/saref4ener/EventActionConsume; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EventAccepted,EventAccepted,<None>,<None>,Event_accepted,<None>,https://saref.etsi.org/saref4ener/EventStateConsume; https://saref.etsi.org/saref4ener/EventStateProduce; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EventCancelled,EventCancelled,<None>,<None>,Event_cancelled,<None>,https://saref.etsi.org/saref4ener/EventStateConsume; https://saref.etsi.org/saref4ener/EventStateProduce; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EventError,EventError,<None>,<None>,Event_error,<None>,https://saref.etsi.org/saref4ener/EventStateConsume; https://saref.etsi.org/saref4ener/EventStateProduce; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EventRejected,EventRejected,<None>,<None>,Event_rejected,<None>,https://saref.etsi.org/saref4ener/EventStateConsume; https://saref.etsi.org/saref4ener/EventStateProduce; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EventStarted,EventStarted,<None>,<None>,Event_started,<None>,https://saref.etsi.org/saref4ener/EventStateConsume; https://saref.etsi.org/saref4ener/EventStateProduce; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/EventStopped,EventStopped,<None>,<None>,Event_stopped,<None>,https://saref.etsi.org/saref4ener/EventStateConsume; https://saref.etsi.org/saref4ener/EventStateProduce; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Increase,Increase,<None>,<None>,Increase,<None>,https://saref.etsi.org/saref4ener/EventActionProduce; https://saref.etsi.org/saref4ener/EventActionConsume; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Normal,Normal,<None>,<None>,Normal,<None>,https://saref.etsi.org/saref4ener/EventActionProduce; https://saref.etsi.org/saref4ener/EventActionConsume; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Pause,Pause,<None>,<None>,Pause,<None>,https://saref.etsi.org/saref4ener/EventActionProduce; https://saref.etsi.org/saref4ener/EventActionConsume; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Reduce,Reduce,<None>,<None>,Reduce,<None>,https://saref.etsi.org/saref4ener/EventActionProduce; https://saref.etsi.org/saref4ener/EventActionConsume; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Resume,Resume,<None>,<None>,Resume,<None>,https://saref.etsi.org/saref4ener/EventActionProduce; https://saref.etsi.org/saref4ener/EventActionConsume; http://www.w3.org/2002/07/owl/NamedIndividual
https://w3id.org/saref/Comfort,Comfort,<None>,<None>,Comfort,<None>,https://w3id.org/saref/Task; http://www.w3.org/2002/07/owl/NamedIndividual
https://w3id.org/saref/Start_s,Start_s,<None>,<None>,Start_s,<None>,https://w3id.org/saref/StartState; http://www.w3.org/2002/07/owl/NamedIndividual
https://w3id.org/saref/Tempsensfunc,Tempsensfunc,<None>,<None>,Tempsensfunc,<None>,https://w3id.org/saref/SensingFunction; http://www.w3.org/2002/07/owl/NamedIndividual
https://saref.etsi.org/saref4ener/Executing,Executing,<None>,<None>,EXECUTING,<None>,https://saref.etsi.org/saref4ener/PowerSequenceStatus
https://saref.etsi.org/saref4ener/Finished,Finished,<None>,<None>,Finished,<None>,https://saref.etsi.org/saref4ener/PowerSequenceStatus
https://saref.etsi.org/saref4ener/Interrupted,Interrupted,<None>,<None>,Interrupted,<None>,https://saref.etsi.org/saref4ener/PowerSequenceStatus
https://saref.etsi.org/saref4ener/NotScheduled,NotScheduled,<None>,<None>,NotScheduled,<None>,https://saref.etsi.org/saref4ener/PowerSequenceStatus
https://saref.etsi.org/saref4ener/BatteryPowerSource,BatteryPowerSource,<None>,<None>,Battery_power_source,<None>,https://saref.etsi.org/saref4ener/PowerSource
https://saref.etsi.org/saref4ener/DCPowerSource,DCPowerSource,<None>,<None>,DC_Power_source,<None>,https://saref.etsi.org/saref4ener/PowerSource
https://saref.etsi.org/saref4ener/Mains3Phase,Mains3Phase,<None>,<None>,Mains3Phase,<None>,https://saref.etsi.org/saref4ener/PowerSource
https://saref.etsi.org/saref4ener/MainsSinglePhase,MainsSinglePhase,<None>,<None>,Mains_single_phase,<None>,https://saref.etsi.org/saref4ener/PowerSource
https://saref.etsi.org/saref4ener/Calculated,Calculated,<None>,<None>,Calculated,<None>,https://saref.etsi.org/saref4ener/ValueSource
https://saref.etsi.org/saref4ener/Empirical,Empirical,<None>,<None>,Empirical,<None>,https://saref.etsi.org/saref4ener/ValueSource
https://saref.etsi.org/saref4ener/Measured,Measured,<None>,<None>,Measured,<None>,https://saref.etsi.org/saref4ener/ValueSource
https://saref.etsi.org/saref4ener/ElectricPowerL1,ElectricPowerL1,<None>,<None>,Electric_Power_L1,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/ElectricPowerL2,ElectricPowerL2,<None>,<None>,Electric_Power_L2,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/ElectricPowerL3,ElectricPowerL3,<None>,<None>,Electric_Power_L3,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/Gas,Gas,<None>,<None>,Gas,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/Heat,Heat,<None>,<None>,Heat,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/HeatFlowRate,HeatFlowRate,<None>,<None>,Heat_Flow_Rate,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/HeatTemperature,HeatTemperature,<None>,<None>,Heat_Temperature,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/HeatThermalPower,HeatThermalPower,<None>,<None>,Heat_Thermal_Power,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/HydrogenFlowRate,HydrogenFlowRate,<None>,<None>,Hydrogen_Flow_Rate,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/NaturalGasFlowRate,NaturalGasFlowRate,<None>,<None>,Natural_Gas_Flow_Rate,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/Oil,Oil,<None>,<None>,Oil,<None>,https://saref.etsi.org/core/Commodity
https://saref.etsi.org/saref4ener/OilFlowRate,OilFlowRate,<None>,<None>,Oil_Flow_Rate,<None>,https://saref.etsi.org/core/Commodity
